,Time,SC,EX,Brent_Adj,WTI_Adj,DIFF_Brent_SC,DIFF_WTI_SC
315,2018-04-20 02:30:00,437.6,6.2898,459.406992,428.7127679999999,-21.80699199999998,8.887232000000097
316,2018-04-20 09:00:00,437.7,6.2898,455.570214,425.50497,-17.870214000000033,12.195029999999974
317,2018-04-20 09:30:00,437.0,6.2898,455.06702999999993,425.50497,-18.06702999999993,11.495029999999986
318,2018-04-20 10:00:00,438.2,6.2898,456.199194,425.81946,-17.99919399999999,12.380539999999996
319,2018-04-20 10:30:00,438.8,6.2898,457.70874599999996,427.895094,-18.90874599999995,10.90490600000004
320,2018-04-20 11:00:00,437.7,6.2898,457.834542,427.957992,-20.13454200000001,9.742007999999998
321,2018-04-20 11:30:00,438.0,6.2898,459.218298,429.27885,-21.218298000000004,8.721150000000023
322,2018-04-20 13:30:00,437.0,6.2898,460.539156,429.844932,-23.53915599999999,7.155068000000028
323,2018-04-20 14:00:00,437.3,6.2898,461.16813599999995,429.341748,-23.868135999999936,7.958252000000016
324,2018-04-23 09:00:00,437.9,6.3044,458.01466000000005,424.979604,-20.11466000000007,12.920395999999982
325,2018-04-23 09:30:00,437.7,6.3044,458.077704,424.475252,-20.377703999999994,13.224747999999977
326,2018-04-23 10:00:00,439.1,6.3044,459.527716,425.6100440000001,-20.427715999999975,13.48995599999995
327,2018-04-23 10:30:00,438.8,6.3044,460.725552,426.68179200000003,-21.925551999999982,12.118207999999981
328,2018-04-23 11:00:00,439.2,6.3044,462.55382800000007,428.19484800000004,-23.353828000000078,11.005151999999953
329,2018-04-23 13:30:00,439.6,6.3044,465.89516000000003,432.16662,-26.29516000000001,7.43338
330,2018-04-23 14:00:00,440.2,6.3044,466.7777760000001,432.923148,-26.577776000000085,7.276851999999963
331,2018-04-23 14:30:00,439.6,6.3044,467.15603999999996,433.67967600000003,-27.55603999999994,5.920323999999994
332,2018-04-23 15:00:00,439.7,6.3044,468.543008,434.68838000000005,-28.843007999999998,5.011619999999937
333,2018-04-23 21:00:00,433.4,6.3044,467.47126000000003,433.86880799999994,-34.07126000000005,-0.46880799999996725
334,2018-04-23 21:30:00,435.0,6.3044,467.723436,434.310116,-32.72343599999999,0.6898840000000064
335,2018-04-23 22:00:00,435.4,6.3044,467.912568,434.37316000000004,-32.512568000000044,1.026839999999936
336,2018-04-23 22:30:00,436.2,6.3044,468.1017,434.68838000000005,-31.901700000000005,1.5116199999999367
337,2018-04-23 23:00:00,436.6,6.3044,468.038656,434.625336,-31.43865599999998,1.9746640000000184
338,2018-04-23 23:30:00,438.1,6.3044,468.038656,434.68838000000005,-29.93865599999998,3.411619999999971
339,2018-04-24 00:00:00,438.9,6.3092,467.890272,434.76697199999995,-28.990272000000004,4.133028000000024
340,2018-04-24 00:30:00,441.9,6.3092,467.890272,434.70388,-25.990272000000004,7.196119999999951
341,2018-04-24 01:00:00,442.4,6.3092,468.20573199999995,435.208616,-25.805731999999978,7.191383999999971
342,2018-04-24 01:30:00,443.0,6.3092,468.89974399999994,436.1549959999999,-25.89974399999994,6.845004000000074
343,2018-04-24 02:00:00,444.3,6.3092,470.098492,437.10137599999996,-25.79849200000001,7.198624000000052
344,2018-04-24 02:30:00,445.3,6.3092,469.530664,436.407364,-24.23066399999999,8.892636000000039
345,2018-04-24 09:00:00,444.9,6.3092,466.31297199999995,432.874212,-21.412971999999968,12.025787999999977
346,2018-04-24 09:30:00,446.2,6.3092,467.070076,433.946776,-20.870075999999983,12.253223999999989
347,2018-04-24 10:00:00,447.3,6.3092,470.35085999999995,437.038284,-23.050859999999943,10.261716000000035
348,2018-04-24 10:30:00,447.5,6.3092,468.89974399999994,435.7764439999999,-21.39974399999994,11.723556000000087
349,2018-04-24 11:00:00,448.1,6.3092,468.331916,434.76697199999995,-20.231915999999956,13.33302800000007
350,2018-04-24 11:30:00,448.0,6.3092,466.754616,432.18019999999996,-18.754616,15.819800000000043
351,2018-04-24 13:30:00,448.9,6.3092,462.7798199999999,428.39468,-13.879819999999938,20.505319999999983
352,2018-04-24 14:00:00,448.3,6.3092,461.265612,427.25902399999995,-12.965611999999965,21.040976000000057
353,2018-04-24 14:30:00,448.8,6.3092,461.139428,427.44829999999996,-12.339427999999998,21.35170000000005
354,2018-04-24 15:00:00,447.3,6.3092,461.20251999999994,427.63757599999997,-13.902519999999924,19.662424000000044
355,2018-04-24 21:00:00,446.6,6.3092,460.88705999999996,427.13284,-14.28705999999994,19.467160000000035
356,2018-04-24 21:30:00,445.3,6.3092,460.382324,426.628104,-15.082323999999971,18.671896000000004
357,2018-04-24 22:00:00,446.2,6.3092,460.129956,426.56501199999997,-13.929956000000004,19.63498800000002
358,2018-04-24 22:30:00,448.6,6.3092,461.139428,427.1959319999999,-12.539427999999987,21.40406800000011
359,2018-04-24 23:00:00,448.1,6.3092,461.20251999999994,427.1959319999999,-13.102519999999913,20.90406800000011
360,2018-04-24 23:30:00,445.4,6.3092,461.139428,427.3852079999999,-15.739428000000032,18.014792000000057
361,2018-04-25 00:00:00,444.0,6.3204,461.894832,427.89108000000004,-17.894832000000008,16.108919999999955
362,2018-04-25 00:30:00,444.6,6.3204,461.70522,427.7646720000001,-17.105219999999974,16.835327999999947
363,2018-04-25 01:00:00,444.1,6.3204,461.64201600000007,427.638264,-17.542016000000046,16.46173600000003
364,2018-04-25 01:30:00,442.4,6.3204,461.515608,427.638264,-19.11560800000001,14.761735999999985
365,2018-04-25 02:00:00,439.8,6.3204,461.83162799999997,427.827876,-22.031627999999955,11.972124000000008
366,2018-04-25 02:30:00,438.4,6.3204,461.009976,427.19583600000004,-22.609976000000017,11.204163999999935
367,2018-04-25 09:00:00,440.1,6.3204,461.009976,428.83914,-20.909975999999972,11.260860000000037
368,2018-04-25 09:30:00,438.4,6.3204,460.12512,428.143896,-21.725120000000004,10.256103999999993
369,2018-04-25 10:00:00,436.9,6.3204,459.36667200000005,426.816612,-22.466672000000074,10.083387999999957
370,2018-04-25 10:30:00,437.4,6.3204,459.87230400000004,427.638264,-22.472304000000065,9.761735999999985
371,2018-04-25 11:00:00,438.4,6.3204,461.13638399999996,428.77593600000006,-22.736383999999987,9.624063999999919
372,2018-04-25 11:30:00,438.9,6.3204,460.06191600000005,428.2071,-21.161916000000076,10.692899999999952
373,2018-04-25 13:30:00,438.3,6.3204,461.26279200000005,428.83914,-22.962792000000036,9.460860000000025
374,2018-04-25 14:00:00,438.2,6.3204,462.779688,430.166424,-24.579688000000033,8.033575999999982
375,2018-04-25 14:30:00,438.2,6.3204,462.27405600000003,429.1551600000001,-24.07405600000004,9.044839999999908
376,2018-04-25 15:00:00,438.0,6.3204,462.02124,428.96554800000007,-24.021239999999977,9.03445199999993
377,2018-04-25 21:00:00,437.9,6.3204,465.30784800000004,431.99933999999996,-27.407848000000058,5.900660000000016
